date,branch,buy,sell,buy_diff,sell_diff
2021-04-18,Hồ Chí Minh,55180000.0,55620000.0,-114320000.0,-116880000.0
2021-04-19,Hồ Chí Minh,55630000.0,55980000.0,-113870000.0,-116520000.0
2021-04-20,Hồ Chí Minh,55460000.0,55830000.0,-114040000.0,-116670000.0
2021-04-21,Hồ Chí Minh,55460000.0,55830000.0,-114040000.0,-116670000.0
2021-04-22,Hồ Chí Minh,55480000.0,55830000.0,-114020000.0,-116670000.0
2021-04-23,Hồ Chí Minh,55400000.0,55750000.0,-114100000.0,-116750000.0
2021-04-24,Hồ Chí Minh,55100000.0,55600000.0,-114400000.0,-116900000.0
2021-04-25,Hồ Chí Minh,55100000.0,55600000.0,-114400000.0,-116900000.0
2021-04-26,Hồ Chí Minh,55150000.0,55500000.0,-114350000.0,-117000000.0
2021-04-27,Hồ Chí Minh,55300000.0,55650000.0,-114200000.0,-116850000.0
2021-04-28,Hồ Chí Minh,55300000.0,55650000.0,-114200000.0,-116850000.0
2021-04-29,Hồ Chí Minh,55300000.0,55650000.0,-114200000.0,-116850000.0
2021-04-30,Hồ Chí Minh,55300000.0,55650000.0,-114200000.0,-116850000.0
2021-05-01,Hồ Chí Minh,55300000.0,55650000.0,-114200000.0,-116850000.0
2021-05-02,Hồ Chí Minh,55300000.0,55650000.0,-114200000.0,-116850000.0
2021-05-03,Hồ Chí Minh,55370000.0,55750000.0,-114130000.0,-116750000.0
2021-05-04,Hồ Chí Minh,55400000.0,55750000.0,-114100000.0,-116750000.0
2021-05-05,Hồ Chí Minh,55310000.0,55660000.0,-114190000.0,-116840000.0
2021-05-06,Hồ Chí Minh,55350000.0,55700000.0,-114150000.0,-116800000.0
2021-05-07,Hồ Chí Minh,55620000.0,55970000.0,-113880000.0,-116530000.0
2021-05-08,Hồ Chí Minh,55730000.0,56180000.0,-113770000.0,-116320000.0
2021-05-09,Hồ Chí Minh,55730000.0,56180000.0,-113770000.0,-116320000.0
2021-05-10,Hồ Chí Minh,55900000.0,56300000.0,-113600000.0,-116200000.0
2021-05-11,Hồ Chí Minh,55880000.0,56230000.0,-113620000.0,-116270000.0
2021-05-12,Hồ Chí Minh,55780000.0,56130000.0,-113720000.0,-116370000.0
2021-05-13,Hồ Chí Minh,55720000.0,56070000.0,-113780000.0,-116430000.0
2021-05-14,Hồ Chí Minh,55900000.0,56250000.0,-113600000.0,-116250000.0
2021-05-15,Hồ Chí Minh,55920000.0,56370000.0,-113580000.0,-116130000.0
2021-05-16,Hồ Chí Minh,55920000.0,56370000.0,-113580000.0,-116130000.0
2021-05-17,Hồ Chí Minh,56020000.0,56370000.0,-113480000.0,-116130000.0
2021-05-18,Hồ Chí Minh,56020000.0,56370000.0,-113480000.0,-116130000.0
2021-05-19,Hồ Chí Minh,55900000.0,56250000.0,-113600000.0,-116250000.0
2021-05-20,Hồ Chí Minh,55980000.0,56330000.0,-113520000.0,-116170000.0
2021-05-21,Hồ Chí Minh,56080000.0,56430000.0,-113420000.0,-116070000.0
2021-05-22,Hồ Chí Minh,56080000.0,56480000.0,-113420000.0,-116020000.0
2021-05-23,Hồ Chí Minh,56080000.0,56480000.0,-113420000.0,-116020000.0
2021-05-24,Hồ Chí Minh,56050000.0,56400000.0,-113450000.0,-116100000.0
2021-05-25,Hồ Chí Minh,56070000.0,56420000.0,-113430000.0,-116080000.0
2021-05-26,Hồ Chí Minh,56150000.0,56550000.0,-113350000.0,-115950000.0
2021-05-27,Hồ Chí Minh,56140000.0,56540000.0,-113360000.0,-115960000.0
2021-05-28,Hồ Chí Minh,56300000.0,56700000.0,-113200000.0,-115800000.0
2021-05-29,Hồ Chí Minh,56390000.0,56870000.0,-113110000.0,-115630000.0
2021-05-30,Hồ Chí Minh,56390000.0,56870000.0,-113110000.0,-115630000.0
2021-05-31,Hồ Chí Minh,56900000.0,57400000.0,-112600000.0,-115100000.0
2021-06-01,Hồ Chí Minh,56950000.0,57650000.0,-112550000.0,-114850000.0
2021-06-02,Hồ Chí Minh,56950000.0,57550000.0,-112550000.0,-114950000.0
2021-06-03,Hồ Chí Minh,56750000.0,57350000.0,-112750000.0,-115150000.0
2021-06-04,Hồ Chí Minh,56600000.0,57250000.0,-112900000.0,-115250000.0
2021-06-05,Hồ Chí Minh,56800000.0,57450000.0,-112700000.0,-115050000.0
2021-06-06,Hồ Chí Minh,56800000.0,57450000.0,-112700000.0,-115050000.0
2021-06-07,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-06-08,Hồ Chí Minh,56750000.0,57350000.0,-112750000.0,-115150000.0
2021-06-09,Hồ Chí Minh,56650000.0,57250000.0,-112850000.0,-115250000.0
2021-06-10,Hồ Chí Minh,56700000.0,57300000.0,-112800000.0,-115200000.0
2021-06-11,Hồ Chí Minh,56900000.0,57500000.0,-112600000.0,-115000000.0
2021-06-12,Hồ Chí Minh,56700000.0,57300000.0,-112800000.0,-115200000.0
2021-06-13,Hồ Chí Minh,56700000.0,57300000.0,-112800000.0,-115200000.0
2021-06-14,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-06-15,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-06-16,Hồ Chí Minh,56650000.0,57250000.0,-112850000.0,-115250000.0
2021-06-17,Hồ Chí Minh,56250000.0,56850000.0,-113250000.0,-115650000.0
2021-06-18,Hồ Chí Minh,56200000.0,56800000.0,-113300000.0,-115700000.0
2021-06-19,Hồ Chí Minh,56200000.0,56800000.0,-113300000.0,-115700000.0
2021-06-20,Hồ Chí Minh,56200000.0,56800000.0,-113300000.0,-115700000.0
2021-06-21,Hồ Chí Minh,56350000.0,56950000.0,-113150000.0,-115550000.0
2021-06-22,Hồ Chí Minh,56450000.0,57000000.0,-113050000.0,-115500000.0
2021-06-23,Hồ Chí Minh,56550000.0,57100000.0,-112950000.0,-115400000.0
2021-06-24,Hồ Chí Minh,56500000.0,57050000.0,-113000000.0,-115450000.0
2021-06-25,Hồ Chí Minh,56500000.0,57050000.0,-113000000.0,-115450000.0
2021-06-26,Hồ Chí Minh,56500000.0,57100000.0,-113000000.0,-115400000.0
2021-06-27,Hồ Chí Minh,56500000.0,57100000.0,-113000000.0,-115400000.0
2021-06-28,Hồ Chí Minh,56500000.0,57000000.0,-113000000.0,-115500000.0
2021-06-29,Hồ Chí Minh,56400000.0,56900000.0,-113100000.0,-115600000.0
2021-06-30,Hồ Chí Minh,56250000.0,56850000.0,-113250000.0,-115650000.0
2021-07-01,Hồ Chí Minh,56300000.0,56900000.0,-113200000.0,-115600000.0
2021-07-02,Hồ Chí Minh,56600000.0,57150000.0,-112900000.0,-115350000.0
2021-07-03,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-07-04,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-07-05,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-07-06,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-07-07,Hồ Chí Minh,56850000.0,57450000.0,-112650000.0,-115050000.0
2021-07-08,Hồ Chí Minh,56900000.0,57550000.0,-112600000.0,-114950000.0
2021-07-09,Hồ Chí Minh,56800000.0,57500000.0,-112700000.0,-115000000.0
2021-07-10,Hồ Chí Minh,56750000.0,57500000.0,-112750000.0,-115000000.0
2021-07-11,Hồ Chí Minh,56750000.0,57500000.0,-112750000.0,-115000000.0
2021-07-12,Hồ Chí Minh,56600000.0,57350000.0,-112900000.0,-115150000.0
2021-07-13,Hồ Chí Minh,56600000.0,57350000.0,-112900000.0,-115150000.0
2021-07-14,Hồ Chí Minh,56650000.0,57400000.0,-112850000.0,-115100000.0
2021-07-15,Hồ Chí Minh,56850000.0,57600000.0,-112650000.0,-114900000.0
2021-07-16,Hồ Chí Minh,56750000.0,57500000.0,-112750000.0,-115000000.0
2021-07-17,Hồ Chí Minh,56850000.0,57500000.0,-112650000.0,-115000000.0
2021-07-18,Hồ Chí Minh,56850000.0,57500000.0,-112650000.0,-115000000.0
2021-07-19,Hồ Chí Minh,56900000.0,57550000.0,-112600000.0,-114950000.0
2021-07-20,Hồ Chí Minh,56900000.0,57550000.0,-112600000.0,-114950000.0
2021-07-21,Hồ Chí Minh,56800000.0,57450000.0,-112700000.0,-115050000.0
2021-07-22,Hồ Chí Minh,56800000.0,57450000.0,-112700000.0,-115050000.0
2021-07-23,Hồ Chí Minh,56850000.0,57500000.0,-112650000.0,-115000000.0
2021-07-24,Hồ Chí Minh,56800000.0,57450000.0,-112700000.0,-115050000.0
2021-07-25,Hồ Chí Minh,56800000.0,57450000.0,-112700000.0,-115050000.0
2021-07-26,Hồ Chí Minh,56800000.0,57450000.0,-112700000.0,-115050000.0
2021-07-27,Hồ Chí Minh,56600000.0,57300000.0,-112900000.0,-115200000.0
2021-07-28,Hồ Chí Minh,56500000.0,57200000.0,-113000000.0,-115300000.0
2021-07-29,Hồ Chí Minh,56650000.0,57350000.0,-112850000.0,-115150000.0
2021-07-30,Hồ Chí Minh,56700000.0,57400000.0,-112800000.0,-115100000.0
2021-07-31,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-01,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-02,Hồ Chí Minh,56500000.0,57200000.0,-113000000.0,-115300000.0
2021-08-03,Hồ Chí Minh,56600000.0,57300000.0,-112900000.0,-115200000.0
2021-08-04,Hồ Chí Minh,56650000.0,57350000.0,-112850000.0,-115150000.0
2021-08-05,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-06,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-07,Hồ Chí Minh,56300000.0,57000000.0,-113200000.0,-115500000.0
2021-08-08,Hồ Chí Minh,56300000.0,57000000.0,-113200000.0,-115500000.0
2021-08-09,Hồ Chí Minh,56200000.0,56900000.0,-113300000.0,-115600000.0
2021-08-10,Hồ Chí Minh,56250000.0,56950000.0,-113250000.0,-115550000.0
2021-08-11,Hồ Chí Minh,56200000.0,56900000.0,-113300000.0,-115600000.0
2021-08-12,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-13,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-14,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-15,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-16,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-17,Hồ Chí Minh,56650000.0,57350000.0,-112850000.0,-115150000.0
2021-08-18,Hồ Chí Minh,56650000.0,57350000.0,-112850000.0,-115150000.0
2021-08-19,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-08-20,Hồ Chí Minh,56450000.0,57150000.0,-113050000.0,-115350000.0
2021-08-21,Hồ Chí Minh,56450000.0,57150000.0,-113050000.0,-115350000.0
2021-08-22,Hồ Chí Minh,56450000.0,57150000.0,-113050000.0,-115350000.0
2021-08-23,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-24,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-25,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-26,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-27,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-28,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-29,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-30,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-08-31,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-09-01,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-09-02,Hồ Chí Minh,56400000.0,57100000.0,-113100000.0,-115400000.0
2021-09-03,Hồ Chí Minh,56650000.0,57350000.0,-112850000.0,-115150000.0
2021-09-04,Hồ Chí Minh,56750000.0,57450000.0,-112750000.0,-115050000.0
2021-09-05,Hồ Chí Minh,56750000.0,57450000.0,-112750000.0,-115050000.0
2021-09-06,Hồ Chí Minh,56750000.0,57450000.0,-112750000.0,-115050000.0
2021-09-07,Hồ Chí Minh,56750000.0,57450000.0,-112750000.0,-115050000.0
2021-09-08,Hồ Chí Minh,56500000.0,57200000.0,-113000000.0,-115300000.0
2021-09-09,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-09-10,Hồ Chí Minh,56600000.0,57300000.0,-112900000.0,-115200000.0
2021-09-11,Hồ Chí Minh,56600000.0,57300000.0,-112900000.0,-115200000.0
2021-09-12,Hồ Chí Minh,56600000.0,57300000.0,-112900000.0,-115200000.0
2021-09-13,Hồ Chí Minh,56600000.0,57300000.0,-112900000.0,-115200000.0
2021-09-14,Hồ Chí Minh,56550000.0,57250000.0,-112950000.0,-115250000.0
2021-09-15,Hồ Chí Minh,56650000.0,57350000.0,-112850000.0,-115150000.0
2021-09-16,Hồ Chí Minh,56500000.0,57200000.0,-113000000.0,-115300000.0
2021-09-17,Hồ Chí Minh,56000000.0,56650000.0,-113500000.0,-115850000.0
2021-09-18,Hồ Chí Minh,56000000.0,56650000.0,-113500000.0,-115850000.0
2021-09-19,Hồ Chí Minh,56000000.0,56650000.0,-113500000.0,-115850000.0
2021-09-20,Hồ Chí Minh,56150000.0,56800000.0,-113350000.0,-115700000.0
2021-09-21,Hồ Chí Minh,56450000.0,57100000.0,-113050000.0,-115400000.0
2021-09-22,Hồ Chí Minh,56500000.0,57150000.0,-113000000.0,-115350000.0
2021-09-23,Hồ Chí Minh,56700000.0,57350000.0,-112800000.0,-115150000.0
2021-09-24,Hồ Chí Minh,56400000.0,57050000.0,-113100000.0,-115450000.0
2021-09-25,Hồ Chí Minh,56350000.0,57000000.0,-113150000.0,-115500000.0
2021-09-26,Hồ Chí Minh,56350000.0,57000000.0,-113150000.0,-115500000.0
2021-09-27,Hồ Chí Minh,56350000.0,57000000.0,-113150000.0,-115500000.0
2021-09-28,Hồ Chí Minh,56450000.0,57100000.0,-113050000.0,-115400000.0
2021-09-29,Hồ Chí Minh,56350000.0,56950000.0,-113150000.0,-115550000.0
2021-09-30,Hồ Chí Minh,56250000.0,56850000.0,-113250000.0,-115650000.0
2021-10-01,Hồ Chí Minh,56600000.0,57200000.0,-112900000.0,-115300000.0
2021-10-02,Hồ Chí Minh,56550000.0,57150000.0,-112950000.0,-115350000.0
2021-10-03,Hồ Chí Minh,56550000.0,57150000.0,-112950000.0,-115350000.0
2021-10-04,Hồ Chí Minh,56700000.0,57400000.0,-112800000.0,-115100000.0
2021-10-05,Hồ Chí Minh,56750000.0,57450000.0,-112750000.0,-115050000.0
2021-10-06,Hồ Chí Minh,56750000.0,57450000.0,-112750000.0,-115050000.0
2021-10-07,Hồ Chí Minh,57150000.0,57850000.0,-112350000.0,-114650000.0
2021-10-08,Hồ Chí Minh,57150000.0,57850000.0,-112350000.0,-114650000.0
2021-10-09,Hồ Chí Minh,57250000.0,57950000.0,-112250000.0,-114550000.0
2021-10-10,Hồ Chí Minh,57250000.0,57950000.0,-112250000.0,-114550000.0
2021-10-11,Hồ Chí Minh,57250000.0,57950000.0,-112250000.0,-114550000.0
2021-10-12,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-13,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-14,Hồ Chí Minh,57300000.0,58000000.0,-112200000.0,-114500000.0
2021-10-15,Hồ Chí Minh,57100000.0,57800000.0,-112400000.0,-114700000.0
2021-10-16,Hồ Chí Minh,57000000.0,57700000.0,-112500000.0,-114800000.0
2021-10-17,Hồ Chí Minh,57000000.0,57700000.0,-112500000.0,-114800000.0
2021-10-18,Hồ Chí Minh,57100000.0,57800000.0,-112400000.0,-114700000.0
2021-10-19,Hồ Chí Minh,57300000.0,58000000.0,-112200000.0,-114500000.0
2021-10-20,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-21,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-22,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-23,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-24,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-25,Hồ Chí Minh,57350000.0,58050000.0,-112150000.0,-114450000.0
2021-10-26,Hồ Chí Minh,57900000.0,58600000.0,-111600000.0,-113900000.0
2021-10-27,Hồ Chí Minh,58000000.0,58700000.0,-111500000.0,-113800000.0
2021-10-28,Hồ Chí Minh,57800000.0,58500000.0,-111700000.0,-114000000.0
2021-10-29,Hồ Chí Minh,57800000.0,58500000.0,-111700000.0,-114000000.0
2021-10-30,Hồ Chí Minh,57750000.0,58450000.0,-111750000.0,-114050000.0
2021-10-31,Hồ Chí Minh,57750000.0,58450000.0,-111750000.0,-114050000.0
2021-11-01,Hồ Chí Minh,57600000.0,58300000.0,-111900000.0,-114200000.0
2021-11-02,Hồ Chí Minh,57850000.0,58550000.0,-111650000.0,-113950000.0
2021-11-03,Hồ Chí Minh,57900000.0,58600000.0,-111600000.0,-113900000.0
2021-11-04,Hồ Chí Minh,57800000.0,58500000.0,-111700000.0,-114000000.0
2021-11-05,Hồ Chí Minh,58050000.0,58750000.0,-111450000.0,-113750000.0
2021-11-06,Hồ Chí Minh,58050000.0,58750000.0,-111450000.0,-113750000.0
2021-11-07,Hồ Chí Minh,58050000.0,58750000.0,-111450000.0,-113750000.0
2021-11-08,Hồ Chí Minh,58300000.0,59000000.0,-111200000.0,-113500000.0
2021-11-09,Hồ Chí Minh,58600000.0,59300000.0,-110900000.0,-113200000.0
2021-11-10,Hồ Chí Minh,58700000.0,59400000.0,-110800000.0,-113100000.0
2021-11-11,Hồ Chí Minh,58850000.0,59550000.0,-110650000.0,-112950000.0
2021-11-12,Hồ Chí Minh,60000000.0,60700000.0,-109500000.0,-111800000.0
2021-11-13,Hồ Chí Minh,60150000.0,60850000.0,-109350000.0,-111650000.0
2021-11-14,Hồ Chí Minh,60150000.0,60850000.0,-109350000.0,-111650000.0
2021-11-15,Hồ Chí Minh,60100000.0,60800000.0,-109400000.0,-111700000.0
2021-11-16,Hồ Chí Minh,61100000.0,61800000.0,-108400000.0,-110700000.0
2021-11-17,Hồ Chí Minh,61100000.0,61800000.0,-108400000.0,-110700000.0
2021-11-18,Hồ Chí Minh,61000000.0,61750000.0,-108500000.0,-110750000.0
2021-11-19,Hồ Chí Minh,60100000.0,60800000.0,-109400000.0,-111700000.0
2021-11-20,Hồ Chí Minh,59300000.0,60500000.0,-110200000.0,-112000000.0
2021-11-21,Hồ Chí Minh,59500000.0,60200000.0,-110000000.0,-112300000.0
2021-11-22,Hồ Chí Minh,59300000.0,60000000.0,-110200000.0,-112500000.0
2021-11-23,Hồ Chí Minh,59250000.0,60050000.0,-110250000.0,-112450000.0
2021-11-24,Hồ Chí Minh,59400000.0,60100000.0,-110100000.0,-112400000.0
2021-11-25,Hồ Chí Minh,59450000.0,60150000.0,-110050000.0,-112350000.0
2021-11-26,Hồ Chí Minh,59450000.0,60150000.0,-110050000.0,-112350000.0
2021-11-27,Hồ Chí Minh,60000000.0,60850000.0,-109500000.0,-111650000.0
2021-11-28,Hồ Chí Minh,60000000.0,60850000.0,-109500000.0,-111650000.0
2021-11-29,Hồ Chí Minh,59950000.0,60650000.0,-109550000.0,-111850000.0
2021-11-30,Hồ Chí Minh,60000000.0,60700000.0,-109500000.0,-111800000.0
2021-12-01,Hồ Chí Minh,59950000.0,60650000.0,-109550000.0,-111850000.0
2021-12-02,Hồ Chí Minh,60000000.0,60700000.0,-109500000.0,-111800000.0
2021-12-03,Hồ Chí Minh,60150000.0,60850000.0,-109350000.0,-111650000.0
2021-12-04,Hồ Chí Minh,60400000.0,61100000.0,-109100000.0,-111400000.0
2021-12-05,Hồ Chí Minh,60400000.0,61100000.0,-109100000.0,-111400000.0
2021-12-06,Hồ Chí Minh,60800000.0,61500000.0,-108700000.0,-111000000.0
2021-12-07,Hồ Chí Minh,60650000.0,61350000.0,-108850000.0,-111150000.0
2021-12-08,Hồ Chí Minh,60700000.0,61400000.0,-108800000.0,-111100000.0
2021-12-09,Hồ Chí Minh,60550000.0,61250000.0,-108950000.0,-111250000.0
2021-12-10,Hồ Chí Minh,60550000.0,61250000.0,-108950000.0,-111250000.0
2021-12-11,Hồ Chí Minh,60600000.0,61400000.0,-108900000.0,-111100000.0
2021-12-12,Hồ Chí Minh,60600000.0,61400000.0,-108900000.0,-111100000.0
2021-12-13,Hồ Chí Minh,60850000.0,61550000.0,-108650000.0,-110950000.0
2021-12-14,Hồ Chí Minh,60900000.0,61600000.0,-108600000.0,-110900000.0
2021-12-15,Hồ Chí Minh,60700000.0,61400000.0,-108800000.0,-111100000.0
2021-12-16,Hồ Chí Minh,60850000.0,61550000.0,-108650000.0,-110950000.0
2021-12-17,Hồ Chí Minh,61050000.0,61750000.0,-108450000.0,-110750000.0
2021-12-18,Hồ Chí Minh,60900000.0,61600000.0,-108600000.0,-110900000.0
2021-12-19,Hồ Chí Minh,60900000.0,61600000.0,-108600000.0,-110900000.0
2021-12-20,Hồ Chí Minh,61000000.0,61700000.0,-108500000.0,-110800000.0
2021-12-21,Hồ Chí Minh,60850000.0,61550000.0,-108650000.0,-110950000.0
2021-12-22,Hồ Chí Minh,60850000.0,61550000.0,-108650000.0,-110950000.0
2021-12-23,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2021-12-24,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2021-12-25,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2021-12-26,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2021-12-27,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2021-12-28,Hồ Chí Minh,60800000.0,61500000.0,-108700000.0,-111000000.0
2021-12-29,Hồ Chí Minh,60600000.0,61300000.0,-108900000.0,-111200000.0
2021-12-30,Hồ Chí Minh,60600000.0,61300000.0,-108900000.0,-111200000.0
2021-12-31,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2022-01-01,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2022-01-02,Hồ Chí Minh,60950000.0,61650000.0,-108550000.0,-110850000.0
2022-01-03,Hồ Chí Minh,60850000.0,61600000.0,-108650000.0,-110900000.0
2022-01-04,Hồ Chí Minh,60900000.0,61600000.0,-108600000.0,-110900000.0
2022-01-05,Hồ Chí Minh,61000000.0,61700000.0,-108500000.0,-110800000.0
2022-01-06,Hồ Chí Minh,60750000.0,61450000.0,-108750000.0,-111050000.0
2022-01-07,Hồ Chí Minh,60900000.0,61600000.0,-108600000.0,-110900000.0
2022-01-08,Hồ Chí Minh,61000000.0,61750000.0,-108500000.0,-110750000.0
2022-01-09,Hồ Chí Minh,61000000.0,61750000.0,-108500000.0,-110750000.0
2022-01-10,Hồ Chí Minh,60900000.0,61500000.0,-108600000.0,-111000000.0
2022-01-11,Hồ Chí Minh,61000000.0,61650000.0,-108500000.0,-110850000.0
2022-01-12,Hồ Chí Minh,61000000.0,61650000.0,-108500000.0,-110850000.0
2022-01-13,Hồ Chí Minh,61050000.0,61700000.0,-108450000.0,-110800000.0
2022-01-14,Hồ Chí Minh,61050000.0,61700000.0,-108450000.0,-110800000.0
2022-01-15,Hồ Chí Minh,61000000.0,61700000.0,-108500000.0,-110800000.0
2022-01-16,Hồ Chí Minh,61000000.0,61700000.0,-108500000.0,-110800000.0
2022-01-17,Hồ Chí Minh,61100000.0,61700000.0,-108400000.0,-110800000.0
2022-01-18,Hồ Chí Minh,61100000.0,61700000.0,-108400000.0,-110800000.0
2022-01-19,Hồ Chí Minh,61150000.0,61750000.0,-108350000.0,-110750000.0
2022-01-20,Hồ Chí Minh,61100000.0,61700000.0,-108400000.0,-110800000.0
2022-01-21,Hồ Chí Minh,61150000.0,61750000.0,-108350000.0,-110750000.0
2022-01-22,Hồ Chí Minh,61230000.0,61930000.0,-108270000.0,-110570000.0
2022-01-23,Hồ Chí Minh,61230000.0,61930000.0,-108270000.0,-110570000.0
2022-01-24,Hồ Chí Minh,61500000.0,62100000.0,-108000000.0,-110400000.0
2022-01-25,Hồ Chí Minh,61900000.0,62550000.0,-107600000.0,-109950000.0
2022-01-26,Hồ Chí Minh,61950000.0,62600000.0,-107550000.0,-109900000.0
2022-01-27,Hồ Chí Minh,61950000.0,62550000.0,-107550000.0,-109950000.0
2022-01-28,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-01-29,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-01-30,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-01-31,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-01,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-02,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-03,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-04,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-05,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-06,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-07,Hồ Chí Minh,62800000.0,63450000.0,-106700000.0,-109050000.0
2022-02-08,Hồ Chí Minh,61800000.0,62500000.0,-107700000.0,-110000000.0
2022-02-09,Hồ Chí Minh,61350000.0,62150000.0,-108150000.0,-110350000.0
2022-02-10,Hồ Chí Minh,61650000.0,62650000.0,-107850000.0,-109850000.0
2022-02-11,Hồ Chí Minh,61650000.0,62350000.0,-107850000.0,-110150000.0
2022-02-12,Hồ Chí Minh,61900000.0,62700000.0,-107600000.0,-109800000.0
2022-02-13,Hồ Chí Minh,61900000.0,62700000.0,-107600000.0,-109800000.0
2022-02-14,Hồ Chí Minh,62250000.0,62950000.0,-107250000.0,-109550000.0
2022-02-15,Hồ Chí Minh,62250000.0,62950000.0,-107250000.0,-109550000.0
2022-02-16,Hồ Chí Minh,62200000.0,62900000.0,-107300000.0,-109600000.0
2022-02-17,Hồ Chí Minh,62550000.0,63150000.0,-106950000.0,-109350000.0
2022-02-18,Hồ Chí Minh,62550000.0,63150000.0,-106950000.0,-109350000.0
2022-02-19,Hồ Chí Minh,62550000.0,63150000.0,-106950000.0,-109350000.0
2022-02-20,Hồ Chí Minh,62550000.0,63150000.0,-106950000.0,-109350000.0
2022-02-21,Hồ Chí Minh,62550000.0,63150000.0,-106950000.0,-109350000.0
2022-02-22,Hồ Chí Minh,63000000.0,63600000.0,-106500000.0,-108900000.0
2022-02-23,Hồ Chí Minh,63300000.0,63900000.0,-106200000.0,-108600000.0
2022-02-24,Hồ Chí Minh,64950000.0,65650000.0,-104550000.0,-106850000.0
2022-02-25,Hồ Chí Minh,64800000.0,65800000.0,-104700000.0,-106700000.0
2022-02-26,Hồ Chí Minh,64550000.0,65750000.0,-104950000.0,-106750000.0
2022-02-27,Hồ Chí Minh,64550000.0,65750000.0,-104950000.0,-106750000.0
2022-02-28,Hồ Chí Minh,65150000.0,65950000.0,-104350000.0,-106550000.0
